mG(GeV)	Gamma[ktilda=0.1](GeV)	gluglu	WW ZZ	γγ	tt	hh 
425	0.03342619676127982	0.0034301340697011767	0.5285543308481677	0.28747311538532266	0.0004287667587126471	0.11423577937501482	0.06584285156699117
426	0.0337078149889126	0.003425543335702911	0.5271156410137342	0.2866059758959245	0.00042819291696286386	0.11622631770049893	0.06616335398435262
427	0.03399165204414054	0.00342091767488307	0.5256789529868664	0.2857407355759976	0.00042761470936038374	0.11821613052464769	0.06648072057556999
428	0.03427771333243954	0.003416258575854728	0.5242444434657939	0.28487748639217403	0.000427032321981841	0.12020492824798626	0.06679497058536604
429	0.03456600424247324	0.0034115674956174437	0.522812283612509	0.28401631716065795	0.00042644593695218046	0.12219242959305082	0.06710612365900613
430	0.034856530146392915	0.003406845859933689	0.5213826391595663	0.28315731361264257	0.0004258557324917111	0.12417836145551177	0.06741419981852997
431	0.03514929640013852	0.003402095063712032	0.519955670516361	0.2823005584592277	0.000425261882964004	0.12616245875561333	0.06771921943968191
432	0.035444308343740134	0.003397316471396459	0.5185315328748169	0.2814461314557994	0.00042466455892455735	0.12814446429004342	0.06802120322953162
433	0.03574157130161933	0.0033925114173611903	0.5171103763144154	0.2805941094658448	0.0004240639271701488	0.13012412858434158	0.06832017220477442
434	0.03604109058288993	0.0033876812063104254	0.5156923459065041	0.27974456652416496	0.00042346015078880317	0.13210120974595077	0.0686161476707026
435	0.036342871481657366	0.0033828271136824243	0.5142775818178257	0.27889757389946335	0.00042285338921030304	0.1340754733180124	0.06890915120083685
436	0.03664691927731681	0.003377950386057362	0.5128662194132078	0.2780532001562777	0.00042224379825717026	0.13604669213399923	0.06919920461720662
437	0.03695323923484905	0.0033730522415684363	0.511458389357362	0.27721151121623266	0.00042163153019605454	0.13801464617327788	0.06948632997126944
438	0.03726183660511417	0.0033681338703157055	0.5100542177157421	0.27637257041859026	0.0004210167337894632	0.13997912241768565	0.06977054952545692
439	0.03757271662514264	0.003363196434782148	0.508653826054413	0.2755364385800738	0.0004203995543477685	0.1419399147092024	0.07005188573533636
440	0.03788588451842355	0.0033582410702514853	0.5072573315388873	0.27470317405394856	0.00041978013378143566	0.1438968236087946	0.07033036123237582
441	0.038201345495189776	0.003353268885227289	0.5058648470318892	0.2738728327883382	0.0004191586106534111	0.14584965625650206	0.07060599880730109
442	0.03851910475269982	0.0033482809618529718	0.5044764811900064	0.2730454683837622	0.00041853512023162147	0.14779822623283528	0.07087882139403207
443	0.03883916747551624	0.0033432783563321993	0.5030923385591984	0.27222113214987814	0.0004179097945415249	0.14974235342154474	0.07114885205418656
444	0.03916153883578052	0.0033382620993493662	0.5017125196691237	0.2713998731614166	0.0004172827624186708	0.15168186387382104	0.07141611396213918
445	0.039486223993484136	0.003333233196489737	0.5003371211262639	0.27058173831329557	0.0004166541495612171	0.15361658967397884	0.07168063039062285
446	0.039813228096735896	0.003328192628658898	0.4989662357058137	0.26976677237490454	0.00041602407858236227	0.15554636880667513	0.07194242469686085
447	0.04014255628202528	0.003323141352501185	0.4975999524423127	0.26895501804355004	0.0004153926690626481	0.15747104502570566	0.07220152030921649
448	0.04047421367448187	0.003318080300816751	0.4962383567190023	0.26814651599705275	0.0004147600376020939	0.15939046772442286	0.07245794071434884
449	0.04080820538813068	0.0033130103829769925	0.4948815303558846	0.267341304945493	0.00041412629787212406	0.16130449180781134	0.07271170944486134
450	0.04114453652614345	0.0033079324853380267	0.49352955169646917	0.2665394216820965	0.00041349156066725334	0.163212977566256	0.07296285006743171
451	0.04148321218108586	0.003302847471651943	0.4921824956931924	0.2657409011332578	0.0004128559339564929	0.16511579055103232	0.07321138617141036
452	0.04182423743516044	0.003297756183475618	0.49084043399150046	0.2649457764077005	0.00041221952293445227	0.16701280145154696	0.07345734135787602
453	0.042167617360445594	0.0032926594405767945	0.48950343501258087	0.2641540788447676	0.0004115824300720993	0.16890388597435113	0.07370073922913549
454	0.04251335701913022	0.0032875580413372486	0.48817156403474044	0.2633658380618474	0.0004109447551671561	0.1707889247239484	0.07394160337865675
455	0.04286146146374431	0.0032824527631528187	0.486844883273421	0.26258108200093055	0.00041030659539410233	0.17266780308541435	0.07417995738142291
456	0.043211935737385423	0.003277344362830092	0.48552345195984664	0.26179983697430165	0.0004096680453537615	0.17454041110884164	0.07441582478469552
457	0.04356478487394101	0.0032722335769796	0.4842073264183051	0.26102212770936717	0.00040902919712245	0.1764066433956247	0.07464922909917605
458	0.043920013898306604	0.0032671211224053077	0.4828965601420581	0.2602479773926229	0.00040839014030066346	0.17826639898659152	0.07488019379055408
459	0.04427762782659999	0.003262007696490292	0.48159120386788284	0.25947740771276356	0.0004077509620612865	0.18011958125199032	0.07510874227143076
460	0.044637631666371316	0.003256893977578438	0.48029130564924777	0.25871043890294043	0.0004071117471973048	0.1819660977833357	0.07533489789360723
461	0.04500003041680922	0.003251780625352022	0.47899691092812363	0.25794708978217107	0.00040647257816900275	0.1838058602871162	0.0755586839407263
462	0.045364829068942986	0.0032466682812050717	0.4777080626054377	0.25718737779590706	0.00040583353515063396	0.1856387844803643	0.0757801236212577
463	0.04573203260584071	0.0032415575686123984	0.4764248011101741	0.2564313190557668	0.0004051946960765498	0.18746478998808627	0.07599924006181587
464	0.046101646002803726	0.0032364490934941887	0.4751471644671293	0.2556789283784394	0.0004045561366867736	0.18928380024254846	0.07621605630080006
465	0.04647367422755706	0.003231343444576082	0.47387518836333	0.25493021932376725	0.00040391793057201024	0.1910957423844154	0.07643059528234722
466	0.04684812224043623	0.0032262411937446387	0.4726089062131234	0.2541852042320152	0.00040328014921807984	0.1929005471657318	0.07664287985058715
467	0.04722499499457016	0.003221142896398153	0.4713483492219487	0.25344389426033553	0.0004026428620497691	0.1946981488547399	0.0768529327441907
468	0.047604297436060594	0.003216049091792716	0.4700935464488002	0.25270629941843553	0.0004020061364740895	0.19648848514252287	0.0770607765912015
469	0.04798603450415769	0.0032109603033835176	0.4688445248673975	0.2519724286034587	0.0004013700379229397	0.19827149705146208	0.07726643390414202
470	0.04837021113143224	0.0032058770391612977	0.46760130942606953	0.25124228963408746	0.0004007346298951622	0.20004712884549586	0.07746992707538451
471	0.04875683224394418	0.0032007997919839422	0.46636392310636926	0.250515889283878	0.0004000999739979928	0.2018153279421659	0.07767127837277876
472	0.049145902761407775	0.003195729039903174	0.4651323869804326	0.2497932333138371	0.00039946612998789676	0.20357604482643618	0.07787050993552719
473	0.04953742759735337	0.003190665246486325	0.4639067202670928	0.24907432650425074	0.0003988331558107906	0.20532923296626873	0.0780676437702995
474	0.04993141165928568	0.0031856088611331716	0.4626869403867702	0.2483591726857758	0.00039820110764164646	0.20707484872993934	0.07826270174757846
475	0.050327859848838925	0.003180560319387803	0.4614730630151461	0.24764777476980387	0.00039757003992347536	0.2088128513050748	0.07845570559822841
476	0.0507267770619287	0.003175520043245539	0.4602651021356413	0.2469401347781096	0.00039694000540569236	0.21054320261939366	0.07864667691027931
477	0.05112816818890054	0.003170488441454889	0.45906307009071495	0.24623625387179426	0.00039631105518186114	0.21226586726313185	0.07883563712591832
478	0.05153203811467552	0.0031654659098145506	0.45786697763199535	0.24553613237953453	0.00039568323872681883	0.21398081241313166	0.0790226075386814
479	0.0519383917188927	0.0031604528314654497	0.456676833969266	0.24483976982514838	0.0003950566039331812	0.21568800775857483	0.07920760929083785
480	0.05234723387604854	0.003155449577177864	0.4554926468183188	0.24414716495448982	0.000394431197147233	0.21738742542833855	0.07939066337096096
481	0.05275856945563338	0.003150456505633609	0.4543144224476923	0.24345831576168275	0.00039380706320420113	0.2190790399199522	0.07957179061167735
482	0.05317240332226504	0.0031454739637033387	0.45314216572431526	0.24277321951470623	0.00039318424546291733	0.22076282803013372	0.07975101168758884
483	0.05358874033581955	0.0031405022867189614	0.45197588015806855	0.2420918727803415	0.0003925627858398702	0.22243876878688232	0.07992834711335998
484	0.05400758535155901	0.003135541798741217	0.4508155679452861	0.24141427144849298	0.00039194272484265215	0.22410684338310605	0.08010381724196546
485	0.054428943220256834	0.0031305928128224376	0.4496612300112109	0.24074041075589506	0.0003913241016028047	0.22576703511176055	0.0802774422630906
486	0.054852818788320254	0.003125655631264523	0.448512866051425	0.24007028530921398	0.0003907069539080654	0.22741932930247538	0.08044924220167932
487	0.05527921689791007	0.0031207305458721833	0.44737047457227	0.23940388910755883	0.0003900913182340229	0.22906371325964628	0.0806192369166241
488	0.05570814238705805	0.0031158178382014574	0.44623405293027574	0.23874121556441136	0.00038947722977518217	0.23070017620196784	0.08078744609959165
489	0.056139600089781534	0.003110917779803586	0.44510359737061694	0.23808225752898546	0.0003888647224754482	0.23232870920338453	0.0809538892739794
490	0.05657359483619578	0.003106030632464257	0.44397910306461275	0.2374270073070297	0.0003882538290580321	0.23394930513543533	0.08111858579399733
491	0.05701013145262365	0.0031011566484382713	0.44286056414628894	0.23677545668108105	0.0003876445810547839	0.2355619586109693	0.08128155484386994
492	0.057449214761703185	0.0030962960706796944	0.44174797374801866	0.23612759693018356	0.0003870370088349618	0.2371666659292068	0.08144281543715355
493	0.05789084958249251	0.0030914491330675184	0.4406413240352624	0.23548341884908106	0.0003864311416334398	0.2387634250221246	0.08160238641616412
494	0.05833504073057269	0.0030866160606269058	0.43954060624041946	0.23484291276689623	0.0003858270075783632	0.24035223540213932	0.08176028645151065
495	0.05878179301814832	0.0030817970697460477	0.4384458106958136	0.23420606856530493	0.00038522463371825597	0.2419330981110663	0.08191653404173008
496	0.05923111125414578	0.0030769923683887147	0.43735692686582717	0.23357287569621918	0.00038462404604858934	0.24350601567033112	0.08207114751301897
497	0.059683000244309455	0.0030722021563025234	0.43627394337820036	0.23294332319898567	0.00038402526953781543	0.24507099203240829	0.08222414501905792
498	0.06013746479129572	0.0030674266252230095	0.43519684805451514	0.23231739971711468	0.0003834283281528762	0.2466280325334667	0.08237554454092463
499	0.06059450969476505	0.0030626659590735263	0.43412562793987847	0.23169509351454542	0.0003828332448841908	0.24817714384719503	0.08252536388709139
500	0.06105413975147197	0.003057920334161048	0.43306026933182085	0.23107639249146028	0.000382240041770131	0.24971833393978757	0.08267362069350352
